Descrição,Código (SKU),Unidade,Preço,Preço promocional,Estoque disponível,Custo,origem
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Bronze - 15 m.",IP1282-15,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Bronze - 20 m.",IP1282-20,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Bronze - 3 m.",IP1282-3,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Bronze - 5 m.",IP1282-5,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Bronze - 6 m.",IP1282-6,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Bronze - 8 m.",IP1282-8,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Cinza/ Fume - 1 m.",IP1283-1,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Cinza/ Fume - 10 m.",IP1283-10,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Cinza/ Fume - 15 m.",IP1283-15,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Cinza/ Fume - 20 m.",IP1283-20,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Cinza/ Fume - 3 m.",IP1283-3,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Cinza/ Fume - 5 m.",IP1283-5,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Cinza/ Fume - 6 m.",IP1283-6,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 TRANSLUCIDA - Ecommerce 1 - Cinza/ Fume - 8 m.",IP1283-8,MT,0,0,0.0,0,servi
"LONA DE TOLDO C/1,40 VERDE DF TEXSOL",IP946,UN,25,0,88.0,14.7,servi
"LONA DE TOLDO C/1,40 VERMELHO DF TEXSOL",IP945,UN,23,0,17.0,8.13,servi
"LONA DE TOLDO C/1,40 VERMELHO F/ GELO",IP1211,UN,25,0,100.0,14.7,servi
"LONA FRONT BRILHO FUNDO PRETO 440GR C/1,40 (FRA)",IP351,UN,28,0,13.1,20.52,servi
LUVA JOKER RONEK BLACK COD:9094,IP1073-PAI,UN,20,0,8.0,11.18,servi
LUVA JOKER RONEK BLACK COD:9094 - LUVA JOKER RONEK BLACK COD:9094,IP1073,UN,20,0,16.0,13.42,servi
LUVA NIVEL 5 RESIS A CORTE COD:40-2006 EXFAK-GRUPO,IP822-GRUPO,UN,0,0,0.0,0,servi
LUVA NIVEL 5 RESIS A CORTE COD:40-2006 EXFAK-GRUPO - 1 Unid.,IP822-1,UN,40,0,-4.0,34.07,servi
LUVA NIVEL 5 RESIS A CORTE COD:40-2006 EXFAK-GRUPO - 2 Unid.,IP822-2,UN,80,0,-2.0,68.14,servi
LUVA NIVEL 5 RESIS A CORTE COD:40-2006 EXFAK-GRUPO - 3 Unid.,IP822-3,UN,120,0,-2.0,102.21,servi
LUVA NIVEL 5 RESIS A CORTE COD:40-2006R EXFAK PU,IP822,UN,50,0,-4.0,34.07,servi
LUVA POLIESTER/NYLON COD:40-158 SP PR,IP175-PAI,UN,15,0,0.0,0,servi
LUVA POLIESTER/NYLON COD:40-158 SP PR - LUVA PRETA CÓDIGO 40-158,IP175,UN,15,0,48.0,7.05,servi
LUVA PROFISSIONAL RED PANTHER COD:40-158,IP824,UN,33,0,0.0,4.27,servi
LUVA RESIS A CORTE COD:40-2006SP EXFAK ,IP5847,UN,50,0,9.0,34.07,servi
LUVAS GREEN JOKER RONEK COD:9011,IP541,UN,36,0,8.0,19.06,servi
LUVAS JOKER BLEND GLOVE GREEN COD:9015,IP1072,UN,28,0,2.0,16.09,servi
"MADEIRA PARA FAIXA 0,90",IP136,UN,0.6,0,57.0,0.26,servi
"Manta Imantada Adesivada 0,3mm Imã De Geladeira 0,50 Cm",MLB3203310536,UN,24.7,0,0.0,0,servi
"Manta Imantada Adesivada 0,3mm Imã De Geladeira 0,50 Cm - 60 CM LARG X 50 CM COMPRIMENTO - medida",IP36-050,UN,24.7,0,1150.0,9.05,servi
Manta Magnética Adesivada Ima C/ 3metros X 60cm,IP36-3,UN,139.02,0,191.0,54.3,servi
"Manta Magnética Para Propaganda Em Veículo 0,8mm 4m X 62cm",IP37-4,UN,271.63,0,25.0,0,servi
"MANTA MAGNETO 0,3MM ADESIVADA C/ 31 CM",IP966,UN,17.5,0,-391.0,9.15,servi
"MANTA MAGNETO 0,3MM ADESIVADA C/ 62 CM",IP36-PAI,UN,32,0,0.0,0,servi
"MANTA MAGNETO 0,3MM ADESIVADA C/ 62 CM - 61 CM LARG - medida",IP36,UN,34,0,575.0,18.1,servi
"MANTA MAGNETO 0,3MM NATURAL C/31 CM",IP31,UN,11,0,0.0,0,servi
"MANTA MAGNETO 0,3MM NATURAL C/62 CM",IP35,UN,22,0,134.5,12.43,servi
"MANTA MAGNETO 0,8 MM NATURAL C/31 CM",IP1124-PAI,UN,25,0,0.0,0,servi
"MANTA MAGNETO 0,8 MM NATURAL C/31 CM - 30 CM LARGURA",IP1124,UN,25,0,-17.8,16.35,servi
"MANTA MAGNETO 0,8 MM NATURAL C/62 CM",IP37-P,UN,52,0,0.0,0,servi
"MANTA MAGNETO 0,8 MM NATURAL C/62 CM - LARG 62 CM 0",IP37,UN,50,0,188.0,29.03,servi
MASCARA DE PAPEL 510MMX50M ADERE,IP241,UN,155,0,-47.0,89.9,servi
MASCARA DE PAPEL 610MMX50M ADERE,IP240,UN,178.75,0,-70.0,107.39,servi
"Mascara Negra Para Farol De Carro E Moto 0,50mtx0,46cm",MLB1899088534,UN,15.43,0,0.0,0,servi
"Mascara Negra Para Farol De Carro E Moto 0,50mtx0,46cm - KLEAR BLACK ALLTAK",IP1104-050,UN,15.43,0,89.0,5.07,servi
"Mascara Negra Para Farol/lanterna Carro/moto 2 Mt X 0,35cm",IP738-2,UN,37.36,0,154.0,9.12,servi
"Mascara Transferencia Transparente Imprimax C/0,50 X 2,00 M",IP834-2,UN,27.74,0,269.0,8.94,servi
"Mascara Transferencia Transparente Imprimax C/0,50 X 3,00 M",IP834-3,UN,38.6,0,179.0,13.41,servi
"Mascara Transferencia Transparente Imprimax C/0,50 X 5,00 M",MLB3858120801,UN,52.1,0,0.0,0,servi
"Mascara Transferencia Transparente Imprimax C/0,50 X 5,00 M - Transparente",IP834-5,UN,52.1,0,107.0,0,servi
"Mascara Transferencia Transparente Imprimax C1,00 X 5,00 M",IP68-5,UN,115.52,0,110.0,0,servi
"MASCARA TRANSPARENTE C/0,50 IMPRIMAX",IP834,UN,7.5,0,538.0,4.47,servi
"MASCARA TRANSPARENTE C/1,00 IMPRIMAX",IP68,UN,15,0,546.0,9.05,servi
MATRIZ P/ ILHOS 45,IP93,UN,35,0,0.0,19.4,servi
MATRIZ P/ ILHOS ZERO,IP92,UN,44,0,0.0,30.85,servi
MOCHILA SIGN COD:63-2120 EXFAK,IP1112,UN,220,0,1.0,158.35,servi
Papel Adesivo Branco P/ Envelopamento Geladeira 10m X 60cm,MLB2789971682,UN,133.21,0,0.0,0,servi
Papel Adesivo Branco P/ Envelopamento Geladeira 10m X 60cm - Branco fosco,IP937-10,UN,133.21,0,4.0,0,servi
Papel Adesivo Branco P/ Envelopamento Geladeira 10m X 60cm - BRANCO SEMI BRILHO,IP882-10,UN,133.21,0,26.0,0,servi
Papel Adesivo Rolo 10 Metros Envelopamento Móveis Lavável,MLB2790582751,UN,133,0,0.0,0,servi
Papel Adesivo Rolo 10 Metros Envelopamento Móveis Lavável - Amarelo Ouro,IP874-10,UN,133,0,0.0,0,servi
Papel Adesivo Rolo 10 Metros Envelopamento Móveis Lavável - AZUL BIC MARINHO,IP1034-10,UN,133,0,0.0,0,servi
Papel Adesivo Rolo 10 Metros Envelopamento Móveis Lavável - Branco,IP881-10,UN,133,0,10.0,0,servi
Papel Adesivo Rolo 10 Metros Envelopamento Móveis Lavável - PRATA/INOX,IP732-10,UN,133,0,18.0,54,servi
Papel Adesivo Rolo 10 Metros Envelopamento Móveis Lavável - Preto Brilho,IP846-10,UN,133,0,0.0,0,servi
Papel Adesivo Rolo 10 Metros Envelopamento Móveis Lavável - Preto Fosco,IP812-10,UN,133,0,14.0,52.8,servi
Papel Adesivo Rolo 10 Metros Envelopamento Móveis Lavável - Rosa Pink,IP1167-10,UN,133,0,0.0,0,servi
Papel Adesivo Rolo 10 Metros Envelopamento Móveis Lavável - Vermelho vivo,IP1033-10,UN,133,0,0.0,0,servi
Papel Adesivo Vinil Aço Escovado Prata Impermeável 3m X 60cm,MLB2789973307,UN,70.12,0,0.0,0,servi
Papel Adesivo Vinil Aço Escovado Prata Impermeável 3m X 60cm - PRATA ESCOVADO,IP1225-3,UN,70.12,0,29.0,32.7,servi
"PEDESTAL P/ BANNER ATÉ 1,80M",IP16,UN,67,0,103.0,39.08,servi
"Película Adesiva Jateada Para Vidro Cristal C/1,00 X 10,00 M",MLB3676653240,UN,156.75,0,0.0,0,servi
"Película Adesiva Jateada Para Vidro Cristal C/1,00 X 10,00 M - JATEADO PRIVATIVO",IP724-10,UN,156.75,0,154.0,63.8,servi
"Pelicula Adesivo Fume Escuro Farol/lanterna 0,50 X 0,35cm",MLB2201045816,UN,18.52,0,0.0,0,servi
"Pelicula Adesivo Fume Escuro Farol/lanterna 0,50 X 0,35cm - fume imprimax - FUME DA IMPRIMAX",IP738-050,UN,18.52,0,615.0,2.28,servi
"Pelicula Adesivo Fume Escuro Farol/lanterna 1,50 Mt X 0,35cm",MLB3675983704,UN,35.15,0,0.0,0,servi
"Pelicula Adesivo Fume Escuro Farol/lanterna 1,50 Mt X 0,35cm - FUME IMPRIMAX - FUME DA IMPRIMAX",IP738-150,UN,35.15,0,205.0,6.84,servi
"Pelicula Adesivo Fume Escuro Farol/lanterna 1,50 Mt X 0,46cm",IP1104-150,UN,37.05,0,29.0,15.2,servi
"Película Branca Faixa , Box, Janela, Porta - 0,61 X 0,50 M",MLB3203966960,UN,14.47,0,0.0,0,servi
"Película Branca Faixa , Box, Janela, Porta - 0,61 X 0,50 M - Branco",IP882-050,UN,14.47,0,518.0,0,servi
"Película Branca P Vidro, Box, Janela, Porta - 0,61 X 2,50 M",MLB2747718460,UN,44.81,0,-15.0,0,servi
"Película Branca P Vidro, Box, Janela, Porta - 0,61 X 2,50 M - Branco",IP882-250,UN,44.81,0,104.0,0,servi
"Película Branca P Vidro, Box, Janela, Porta - 0,61 X 4 M",MLB2223484001,UN,58.58,0,0.0,0,servi
"Película Branca P Vidro, Box, Janela, Porta - 0,61 X 4 M - Branco",IP882-4,UN,58.58,0,65.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,50 X 1,50 M",MLB3355558437,1,19,0,0.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,50 X 1,50 M - Branco",IP881-150,1,19,0,66.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,61 X 1,50 M",MLB3203995867,UN,28.46,0,0.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,61 X 1,50 M - Branco",IP882-150,UN,28.46,0,173.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,61 X 2,00 M",MLB2772703766,UN,36.59,0,0.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,61 X 2,00 M - Branco",IP882-2,UN,36.59,0,129.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,61 X 5,00 M",MLB2772686266,UN,86.88,0,0.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,61 X 5,00 M - Branco",IP882-5,UN,86.88,0,52.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,61 X 6,00 M",MLB4350631900,UN,109.25,0,0.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,61 X 6,00 M - Branco",IP882-6,UN,109.25,0,43.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,76 X 2,50 M",MLB2747705895,UN,52.13,0,0.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 0,76 X 2,50 M - Branco",IP895-250,UN,52.13,0,8.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 1,22 X 2,50m",MLB3390192262,,112.74,0,0.0,0,servi
"Película Branca P/ Vidro, Box, Janela, Porta - 1,22 X 2,50m - Branco",IP953-250,,112.74,0,48.0,0,servi
Pelicula Farol Lanterna Adesiva Fume Claro Brilho Altak,MLB2699315686,UN,22.13,0,0.0,0,servi
Pelicula Farol Lanterna Adesiva Fume Claro Brilho Altak - Brilho,IP368-050,UN,22.13,0,769.0,5.46,servi
"Película Insulfilm Prata Espelhada 0,5x4m Residencial/autom",IP1226-4,UN,68.86,0,-6.0,0,servi
"Película Insulfilm Prata Espelhada 0,5x5m Residencial/autom",IP1226-5,UN,118.75,0,-5.0,0,servi
"Película Insulfilm Prata Espelhada 1,52 X 1,50 Residencial",IP748-150,UN,91.71,0,19.0,33.9,servi
"Película Insulfilm Prata Espelhada 1,52 X 10,00 Residencial",IP748-10,UN,521.33,0,3.0,225.97,servi
"Película Insulfilm Prata Espelhada 1,52 X 2,00 Residencial",IP748-2,UN,123.5,0,14.0,45.19,servi
"Película Insulfilm Prata Espelhada 1,52 X 5,00 Residencial",IP748-5,UN,289.62,0,6.0,112.99,servi
Película Jateada Adesiva Fumê Janela Porta Banheiro 2m X60cm,MLB2762827772,UN,37.18,0,0.0,0,servi
Película Jateada Adesiva Fumê Janela Porta Banheiro 2m X60cm,MLB3338478871,UN,37.18,0,-35.0,17.24,servi
"Película Jateada P Vidro, Box, Janela, Cristal 0,76 X 2,20m",MLB2736126305,UN,37.83,0,0.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,61 X 10m",MLB2106040453,UN,132.26,0,0.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,61 X 10m - jateada",IP730-10,UN,132.26,0,2.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,61 X 3m",MLB2106083727,UN,32.3,0,0.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,61 X 3m - JATEADA",IP730-3,UN,32.3,0,4.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,61 X 5 M - JATEADA",MLB2735992324,UN,50.15,0,-2.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,61x2,50m",MLB2185003658,UN,31.45,0,0.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,61x2,50m - Jateado Transparente",IP730-250,UN,31.45,0,6.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,76 X 5 M",MLB2927345930,UN,86.45,0,0.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,76 X 5 M - JATEADA",IP871-5,UN,86.45,0,27.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,76x0,5 M",MLB3203140728,UN,16.21,0,0.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal - 0,76x0,5 M - JATEADA",IP871-050,UN,16.21,0,277.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal 0,75 X 2,00m",MLB3191428622,UN,30.87,0,0.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal 0,75 X 2,00m - JATEADA PRIVATIVO",IP871-2,UN,30.87,0,69.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal 0,76 X 2,20m - JATEADA",IP871-220,UN,35.74,0,63.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal 0,76 X 3,00m",MLB2998183618,UN,41.8,0,0.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal 0,76 X 3,00m - JATEADA",IP871-3,UN,41.8,0,46.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal 0,76 X 4,00m",MLB2998202405,UN,59,0,0.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal 0,76 X 4,00m - JATEADA",IP871-4,UN,59,0,34.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal 0,76 X 6,00m",MLB2927296419,UN,95,0,0.0,0,servi
"Película Jateada P/ Vidro, Box, Janela, Cristal 0,76 X 6,00m - JATEADA",IP871-6,UN,95,0,23.0,0,servi
"Película Jateada Para Vidro, Box ,janela, Porta 1,52 X 2,20",MLB2206923615,UN,57.95,0,0.0,0,servi
"Película Jateada Para Vidro, Box ,janela, Porta 1,52 X 2,20 - jateada",IP726-220,UN,57.95,0,650.0,19.1,servi
"Película Jateada Para Vidro, Box, Janela, Cristal 1,06mx7,00",MLB4572441364,UN,150,0,0.0,0,servi
"Película Jateada Para Vidro, Box, Janela, Cristal 1,06mx7,00 - Transparente",IP724-7,UN,150,0,219.0,44.66,servi
"Película Jateada Para Vidro, Box,janela, Cristal 0,50cmx1,50",MLB2217812495,UN,24.41,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 0,50cmx1,50 - JATEADA",IP746-150,UN,24.41,0,137.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 0,50cmx2,00",MLB2217805546,UN,30,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 0,50cmx2,00 - Jateado Transparente",IP746-2-PAI,UN,30,0,103.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 0,61cmx2,00",MLB2223454620,UN,37.1,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 0,61cmx2,00 - Jateado Fosco Transparente",IP730-2,UN,37.1,0,7.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 0,61cmx6,00",MLB2696211477,UN,86.45,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 0,61cmx6,00 - JATEADA PRIVATIVA",IP730-6,UN,86.45,0,2.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 0,76cmx1,50",MLB3203142563,UN,25.14,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,00 X 2,20",MLB2916070527,UN,46.55,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,00 X 2,20 - JATEADA FOSCO",IP724-220,UN,46.55,0,697.0,14.04,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,00mx5,00",MLB2223704376,UN,98.8,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,00mx5,00 - Jateado Fosco Transparente",IP724-5,UN,98.8,0,307.0,31.9,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,00x2,50",MLB3676653704,UN,46.55,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,00x2,50 - JATEADO PRIVATIVO",IP724-250,UN,46.55,0,614.0,15.95,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,06 X 2,10 - JATEADA FOSCO",MLB2644435235,UN,49,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,06 X 2,10 - JATEADA FOSCO - JATEADA",IP724-210,UN,49,0,730.0,13.4,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 2,00",MLB2084481028,UN,49.4,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 2,00 - jateada",IP726-2,UN,49.4,0,715.0,17.36,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 2,50",MLB2605542842,UN,83.6,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 2,50 - Jateado Transparente",IP726-250,UN,83.6,0,572.0,21.7,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 3,00",MLB2179426214,UN,88.35,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 3,00 - Branco",IP726-3,UN,88.35,0,476.0,26.04,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 5,00",MLB2221465989,UN,188.26,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 5,00 - Branco",IP726-5,UN,188.26,0,286.0,43.4,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 50m",IP726-50,UN,1520,0,28.0,434,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 8 M",MLB3516017519,,159.8,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 1,52 X 8 M - Jateada",IP726-8,,159.8,0,178.0,69.44,servi
"Película Jateada Para Vidro, Box,janela, Cristal 2,00mx1,00m",MLB2633100631,UN,46.55,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 2,00mx1,00m - Jateado",IP724-2,UN,46.55,0,767.0,12.76,servi
"Película Jateada Para Vidro, Box,janela, Cristal 2,5mx1,22m",MLB2633060636,UN,56.96,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 2,5mx1,22m - JATEADO FOSCO",IP725-250,UN,56.96,0,957.0,17.28,servi
"Película Jateada Para Vidro, Box,janela, Cristal 4,00mx1,22m",MLB3667399559,UN,69.79,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela, Cristal 4,00mx1,22m - JATEADO FOSCO",IP725-4,UN,74.25,0,598.0,0,servi
"Película Jateada Para Vidro, Box,janela,cristal 1,06m X 3,00",MLB2998042818,UN,52.25,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela,cristal 1,06m X 3,00 - JATEADO PRIVATIVO",IP724-3,UN,52.25,0,511.0,19.14,servi
"Película Jateada Para Vidro, Box,janela,cristal 1,06m X 4,00",MLB2998182528,UN,57,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela,cristal 1,06m X 4,00 - JATEADO PRIVATIVO",IP724-4,UN,57,0,384.0,25.52,servi
"Película Jateada Para Vidro, Box,janela,cristal 1,06m X 6,00",MLB2998100403,UN,74.86,0,0.0,0,servi
"Película Jateada Para Vidro, Box,janela,cristal 1,06m X 6,00 - JATEADO PRIVATIVO",IP724-6,UN,74.86,0,255.0,38.28,servi
Película Ppf P/ Proteção Automóveis Anti Risco Rolo 10mx68cm,IP864-10,UN,408.5,0,-1.0,0,servi
"Pelicúla Proteção Todos Faróis Brilhante Transparente 1,50m",MLB2757693226,UN,63.71,0,0.0,0,servi
"Pelicúla Proteção Todos Faróis Brilhante Transparente 1,50m - 68 CM DE LARGURA",IP864-150,UN,63.71,0,-6.0,0,servi
PERFIL MODELO H CRISTAL,IP1289,UN,100,0,6.0,72,servi
PINÇA PRETA COD:50-1019 DEPILAÇAO EXFAK,IP528,UN,30,0,7.0,14.34,servi
"POLICARBONATO COMPACTO BRANCO 1,85 X 1,04 3MM",IP1540,UN,240,0,1.0,0,servi
"POLICARBONATO COMPACTO BRANCO 2,59 X 1,10 3MM",IP1439,UN,360,0,1.0,0,servi
"POLICARBONATO COMPACTO BRONZE 5,40 X 0,62 CM 3MM",IP1585,UN,390,0,1.0,0,servi
PONTEIRA 5/8 PVC BRANCO C/100,IP137,UN,12,0,282.0,4.92,servi
PONTEIRA 5/8 PVC PRETO C/100,IP138,UN,10,0,54.0,4.75,servi
PONTEIRA 7/8 PVC BRANCO C/100,IP139,UN,20,0,346.0,9.27,servi
PONTEIRA 7/8 PVC PRETO C/100,IP140,UN,16,0,65.0,8.64,servi
Ponteira Para Banner 5/8 22 Mm Com 200 Und,MLB2217737247,UN,32.2,0,0.0,0,servi
Ponteira Para Banner 5/8 22 Mm Com 200 Und - Branco,IP137-2,UN,32.2,0,141.0,9.84,servi
Ponteira Para Banner 5/8 22 Mm Com 200 Und - Preto,IP138-2,UN,32.2,0,27.0,9.5,servi
Ponteira Para Banner 7/8 22 Mm Com 200 Und,MLB2699321469,un,57,0,0.0,0,servi
Ponteira Para Banner 7/8 22 Mm Com 200 Und - BRANCO,IP139-2,un,57,0,173.0,18.54,servi
Ponteira Para Banner 7/8 22 Mm Com 200 Und - Preto,IP140-2,un,57,0,32.0,17.28,servi
Ponteira Para Banner 7/8 22 Mm Com 500 Und,IP139-5,UN,133,0,69.0,46.35,servi
Ponteira Para Banner Branca 16mm 5/8 300 Unidades,IP137-3,UN,38.61,0,94.0,14.76,servi
Ponteira Para Banner Branca 16mm 5/8 500 Unidades,MLB2755220248,UN,60.81,0,0.0,0,servi
Ponteira Para Banner Branca 16mm 5/8 500 Unidades - CADA PACOTE POSSUI 100 UNIDADE,IP137-5,UN,60.81,0,56.0,24.6,servi
Ponteira Para Banner Branca 22mm 78 Com 200 Und,KIT-IP139-2,UN,60,0,173.0,18.54,servi
PRENSA P/ ILHOS,IP91,UN,350,0,1.0,185.09,servi
PRIMER ACM PROMOTOR DE ADERENCIA 900 ML I9,IP1023,UN,75,0,-20.0,36.2,servi
PRIMER ADERE 50 ML - REFIL,IP252,UN,15,0,17.0,6.17,servi
PRIMER ADERE 940 ML,IP1395,UN,168.75,0,-54.0,101.74,servi
"PROTECT GLOSS VERMELHO MALBEC 0,16 C/1,40 IMPRIMAX",IP167,UN,47,0,13.0,27.55,servi
"PS LUMINARIA 1 MM 2,00 X 1,00 MT",IP1215,UN,68.75,0,432.0,39.7,servi
Pu 40 Multiuso,IP1240-ECOMMERCE,UN,26.77,0,0.0,0,servi
Pu 40 Multiuso - Branco,IP1240-1,UN,29.1,0,69.0,0,servi
Pu 40 Multiuso - Cinza,IP1242-1,UN,29.1,0,126.0,0,servi
Pu 40 Multiuso - Preto,IP1241-1,UN,29.1,0,78.0,0,servi
PU BRANCO,IP1240,UN,18,0,69.0,10.94,servi
PU CINZA,IP1242,UN,18,0,126.0,10.35,servi
PU PRETO,IP1241,UN,18,0,78.0,10.6,servi
QUEROSENE 800 ML PETRUS,IP379,UN,17,0,7.0,10.39,servi
RASPADOR RATAO 15-056 EXFAK,IP1232,UN,45,0,1.0,23.28,servi
Ratinho Metal Raspador C/ 10 Lamina Tunning Adesivo Insufilm,KIT-IP417-181-10,UN,50.2,0,-125.0,18.72,servi
Ratinho Metal Raspador C/ 20 Lamina Tunning Adesivo Insufilm,MLB2202298161,UN,65.64,0,0.0,0,servi
Ratinho Metal Raspador C/ 20 Lamina Tunning Adesivo Insufilm - RATINHO DE METAL CODIGO 15-046 C- 20 LAMINAS DE FERRO,KIT-IP417-181-20,UN,65.64,0,-125.0,25.22,servi
Ratinho Metal Raspador C/ 5 Laminas Tirar Cola Insufilm,MLB3190230203,UN,52.13,0,0.0,0,servi
Ratinho Metal Raspador C/ 5 Laminas Tirar Cola Insufilm - RATINHO 15-046 C- 5 LAMINAS,KIT-IP417-181-5,UN,52.13,0,-125.0,15.47,servi
RATINHO RASPADOR DE COLA BLACK RONEK COD:3027,IP1201,UN,45,0,9.0,27.1,servi
REFIL APLICADOR DE VERNIZ 16X9,IP393,UN,9,0,0.0,4,servi
REGUA ACO 100 CM 50-13405 EXFAK,IP119,UN,60,0,9.0,36.61,servi
REGUA ACO 30 CM 50-8430,IP182,UN,16,0,14.0,9.36,servi
REGUA ACO 60 CM 50-13405,IP120,UN,32,0,10.0,20.58,servi
REGUA DE PROTEÇAO 30 CM 50- 7989N,IP308,UN,40,0,-1.0,32.11,servi
REGUA DE PROTEÇAO 60 CM COD:50-7999N EXFAK,IP142,UN,90,0,-8.0,64.73,servi
